k,best_labels,best_centroids,best_cost,silhouette,ch_score,inertia
9,[3 6 6 ... 7 3 3],"[[-0.02002304 -0.51534384  0.05569884  0.61979865  0.84170281  0.58836537
   0.67329143  0.87310869]
 [ 0.31666026  2.04531453  0.11354978  1.10092279  0.25191658  1.68137569
   4.11489963  1.27137218]
 [-1.8476635   2.46103983  1.40671004  0.32582494  0.70617125  0.09170102
   1.49814028  1.06758719]
 [-1.15204372 -0.7108114   0.91983306  0.54370546 -0.02079151  0.43589468
   4.6171843   1.43808831]
 [ 1.93279932  2.27132854 -0.89697609  1.56502545  1.68057472  1.76557838
   4.47905621  1.60930863]
 [-0.51536269  1.58803695 -0.3431849   0.73941958  0.58928858  0.5459366
   0.86659502  0.96460806]
 [ 0.07082511  0.21770188 -0.44881927  0.34925354  0.61234572 -0.22216438
   1.62923523  1.04257085]
 [ 0.48608592 -0.0469487  -0.70807776  0.41732187  0.90713987  0.41268532
   5.96140787  1.45935218]
 [ 1.2128207   3.348383   -0.97446258 -0.5801958   1.64964722  0.83923491
  -1.05085073 -0.41621074]]",35875.69039037239,0.18380965692771328,1892.286828573039,35875.69039037235
9,[6 1 0 ... 6 6 6],"[[ 1.55982241 -1.22853961  0.08447176  0.99334676  0.77495319  0.71044333
   0.70817491  0.66258487]
 [ 0.23981746  0.34576493 -0.45836738  0.48646298  0.46331416  0.71778662
   0.20308684  0.92900476]
 [-0.567026   -0.47004205  3.04016977 -0.5604989   0.27896798 -0.39429546
   2.10089022  1.42577866]
 [ 0.30524928 -0.54434714  3.07179081 -0.04543852  0.49509645  0.12802579
   4.23856894  0.93542014]
 [-1.93058176 -0.04418744  0.20125815 -0.31419448  0.86329862  1.26594386
   0.84683544  1.88398389]
 [ 0.66255413 -0.54820976 -0.21184191  0.36422602  0.39640614  0.12117599
   6.15969332  1.85086502]
 [-0.62290359 -0.14377561 -0.32452758  0.65555089  0.07766349  0.64699755
   3.48087749  1.693533  ]
 [-0.59939052  2.22064088  3.25028971  1.84493503  0.22844947  1.843046
   1.60663377  1.38131439]
 [-0.40748656  1.16256585  0.11995192  1.08687381  0.86238484  0.64127779
   3.48955809  1.26516329]]",37482.46616333286,0.11533701854057582,1772.5655892193702,37482.466163332785
9,[6 2 7 ... 6 6 5],"[[-0.27018703 -0.24414614  0.42336413 -0.42579135  0.7812981   1.12134607
   3.5536776   1.70483859]
 [-0.83696633 -0.08731483 -0.82424984  0.03189795 -0.16290378  0.67908312
   2.06511153  2.2625994 ]
 [-0.23493625  1.88101977  1.34695587  0.31208911  1.57428848  0.68954737
   2.03739886  0.8481879 ]
 [ 1.14563646 -0.54779508 -0.22113773  0.71514793  0.84857045  0.54673595
   7.04706444  1.54555237]
 [ 0.15249684 -0.53072156  0.04662736  0.4926709   0.91124399  0.3716427
  -0.26229383  0.24753388]
 [ 0.84733377  0.07941785  0.54625735  0.71536146  1.49166826  1.51008922
   4.09122266  0.05396776]
 [-1.46182885 -0.04949509  0.65469985  0.55813589  0.30391123  0.16648574
   4.7128166   2.06725484]
 [ 1.40378014 -0.65340535  0.14046471  0.2512466   0.65957608  0.49169774
   2.59454964  1.52997747]
 [ 0.24995357 -0.12298135 -0.64164353  0.54657306  0.14179499  0.44834821
   0.4895076   2.15464305]]",30898.68263619901,0.21141528424565695,2342.774395261942,30898.68263619913
9,[1 6 8 ... 1 1 7],"[[-1.11795096e+00  1.84406366e+00  2.03789756e+00  4.34446640e-03
   7.18934111e-02 -1.42231517e-01  1.84972239e+00  1.80449937e+00]
 [-2.51232440e-01  2.17301148e-01 -7.40696629e-02  6.24464724e-01
   2.09316896e-01  3.10972080e-01  5.77541673e+00  1.96475483e+00]
 [-1.74768355e+00  3.74903976e+00 -1.97639831e-01  5.53206067e-01
   5.62208902e-01 -4.72135588e-01  3.15299232e+00 -2.19032300e-01]
 [-3.78898898e-01 -4.67210207e-01 -4.61290898e-01  5.85898625e-01
   4.65994527e-01  3.17427218e-01 -7.21168924e-02  1.61372170e+00]
 [-7.88330885e-01  1.63525996e+00  1.18310043e+00  3.74975363e-01
   2.64733809e-01  1.56336005e+00 -2.03174629e-01  1.99931999e+00]
 [ 7.61466736e-01 -1.76960632e-01 -7.45774252e-01  1.44263744e+00
  -1.93962250e-01  1.45139442e+00  6.97872541e-02  1.59167123e+00]
 [ 1.23600987e-01 -2.64928640e-01  5.37842447e-01  1.56079538e-01
   1.15983011e+00  9.21700253e-01  4.53365025e-01 -8.57845061e-02]
 [-6.88131934e-01 -1.34959720e+00  1.13939794e+00  5.84735338e-01
   1.47132206e+00 -2.33914975e-01  5.33515158e+00 -3.06501069e-01]
 [ 1.05820200e-01 -1.21180144e-01 -9.68530223e-02  4.14271019e-01
   5.54629330e-01  5.33375681e-01  2.69395575e+00  1.46933941e+00]]",36561.35913006825,0.13806384178781578,1718.8896345784608,36561.35913006831
9,[3 5 4 ... 6 3 5],"[[ 7.25487280e-01 -4.63173179e-01  3.81354865e-01  8.55192115e-01
   1.31634816e+00  8.54560097e-01 -2.54164908e-01  7.23901443e-01]
 [-3.41062692e-01  5.04281246e-01  6.32161154e-01  1.28097302e+00
   1.09764039e+00  8.43849717e-02  4.93832681e+00 -1.02431440e-01]
 [-8.52933870e-01  6.58878714e-01 -5.25379157e-03  4.68048945e-01
   7.68482965e-01  9.67949838e-01  5.12163961e-01  1.90625440e+00]
 [-1.26548333e+00 -9.68940077e-01  9.04646909e-01 -1.81410911e-01
   3.54196132e-01  3.88589068e-01  5.40504209e+00  1.59223359e+00]
 [ 6.67532833e-01  8.59069309e-01 -3.83086611e-01 -2.23311029e-02
   3.74950123e-01  1.25634255e+00  4.40532874e-01  1.47789286e+00]
 [-4.44834559e-01  3.19294984e-01 -1.14711039e-01  1.07305283e+00
   1.39498160e+00  4.52642921e-01  2.91468773e+00  2.65027200e-01]
 [ 3.02986301e-01 -4.98703547e-01 -1.36010421e+00  2.21691979e-01
   8.20900927e-01  9.10683555e-01  6.90755059e+00  1.69032275e+00]
 [ 1.29751775e+00 -1.05765223e+00  4.87921786e-02  8.70822428e-01
   8.91860341e-01  7.31602947e-01  3.81531331e+00  8.56799557e-01]
 [-8.27726866e-01 -7.20632758e-02  2.23811650e-01 -1.49558601e-01
  -9.63738488e-01  1.13558126e+00  7.74253060e+00  2.28674407e+00]]",35077.781474274394,0.18823943257721318,2263.593379995382,35077.78147427442
9,[1 4 0 ... 1 1 2],"[[-0.06296002 -0.44928942 -0.35232116  0.63950045  0.9466157   0.6846806
   0.68975463  1.89228925]
 [-0.80378555  0.10010463  0.02113492  0.80374008  0.49277196  0.26021767
   3.9671185   2.18174943]
 [-0.3468057  -0.82277154 -0.24437657 -0.66488367  2.05429107  1.1840348
   2.51502972 -0.02127342]
 [-0.51989759  2.83499974 -0.16254912  0.67883746  1.33457454 -0.69944848
   5.44989235  1.91426479]
 [-0.47161057  1.23565785 -0.02445213  0.12025743  1.316572    0.90223871
   2.28812609  1.45738635]
 [ 0.31434074 -0.06261637  0.49674151  0.0939462   0.54498208  1.14485686
   0.0194965   1.10704936]
 [ 1.20748617  0.05660407 -0.53254249  0.815245    0.55505442  1.15401549
  -0.56474021  0.67635556]
 [ 1.49052964 -0.82362612 -0.98833581  1.00892905  1.4016731   1.23157986
   6.99547329  2.21784593]
 [-0.35815361 -0.40672865 -1.13236718  0.44672843  2.17198541  1.2573973
   2.73850448  1.66100582]]",37235.49313521729,0.14684033419628809,2132.3050491576278,37235.49313521731
9,[3 6 0 ... 7 3 0],"[[ 0.8657863  -0.44154837 -0.28765082  1.10337736  1.57744384  1.3479381
   3.66785883  1.40857359]
 [ 0.21604999  0.15306583 -0.31400255  0.59138802  1.22505613  0.22430166
   8.8688378   1.62152137]
 [ 0.02895838  0.51580573 -0.45864743  0.32703191  1.06417121  0.55939256
   0.22190749 -0.30610724]
 [-1.14958363 -0.65752418  0.68607003  0.80977523  0.64096742  0.49932048
   4.93221238  2.07687346]
 [-0.25258722  0.13760689 -0.55467655  0.34081647  0.3648176   0.69585521
   0.587338    2.07779851]
 [ 2.66584223 -0.76467273 -0.51199244  0.6308524   1.52749871  0.459311
   6.71507352  1.62770985]
 [-0.10813406  0.02441082  1.45384956  0.64028644  1.19529329  0.01695285
   2.45994279 -0.05903816]
 [-0.37432941  0.78444291 -0.74154933 -0.63301039  0.63317962  0.48275756
   3.86980346  1.46803604]
 [ 1.3090903   1.22910766  2.01149469 -0.31003479  0.59833987  0.48835711
   1.34274418 -0.46109286]]",31667.528524734986,0.22666287421779382,2416.1456147755516,31667.528524734946
9,[4 6 2 ... 4 4 1],"[[ 0.0966698   0.74564787 -1.86405797  0.5060158   1.30819062  0.36225031
   6.03086407  1.46105238]
 [-0.15299435 -0.27536938  0.11021293  1.00244745  0.80670259  0.69520735
   3.53098704  1.467749  ]
 [ 0.12591305 -0.81824955 -0.47375688  0.17256449  0.9186966   1.73389834
   1.89408115  2.01097873]
 [-0.70511481  0.03757001 -0.18286719 -0.16725368  0.39357442  0.41589891
   0.83122808  1.91114371]
 [-0.68747371  0.20959438  0.17439624  0.36391801  0.16976921  0.13449035
   5.01604512  1.93214499]
 [-0.85338526  1.39792789 -0.93672731  0.58884279  0.69685917  1.05928312
  -0.58726298  2.36324923]
 [ 0.19940654  0.24381375 -0.05947643 -0.02734382  0.87186266  1.12249204
   0.27345034 -0.45425269]
 [ 0.26595183 -1.41347053 -1.16578103  1.24020052  1.44791411  0.04859274
   0.32517936  0.44812528]
 [ 1.34386738 -0.53625441 -1.32841236  1.0957416   1.7496971   0.39981201
   0.8803927   1.18583364]]",36241.919679921375,0.14149327278244345,2198.467814046291,36241.91967992146
9,[8 6 0 ... 0 8 0],"[[-5.61589366e-02 -3.15757241e-01 -3.34954719e-01  7.17716486e-01
   3.40868258e-01  8.63375226e-01  3.21622744e+00  8.21948035e-01]
 [ 1.22593127e-01 -4.06294092e-01 -8.57162779e-01  4.02014771e-01
   8.00532154e-01  6.03364745e-01 -3.38961057e-01  1.93454007e+00]
 [-8.94136528e-01  1.31271290e+00  1.02207794e+00  4.90168787e-01
   1.59813045e-01  5.85745573e-01  4.59868917e+00  1.86177658e+00]
 [-7.38839102e-01 -5.59338638e-01  1.17230021e+00  7.20903534e-02
  -2.66815971e-01 -2.01366519e-01  7.25992652e+00  1.49224998e+00]
 [-6.86779989e-01  1.66588036e+00 -7.41548135e-01  4.82520447e-01
   1.38299768e+00  7.23223625e-01 -3.14841128e-01 -5.44610327e-01]
 [ 1.51219071e+00 -4.14053268e-01 -5.36677045e-01  6.51941306e-01
   9.88825271e-01  2.87134157e-01  5.50344075e+00  1.45252712e+00]
 [-2.32004375e-01  1.10219663e+00  5.35126369e-01  2.53162075e-01
   5.00875522e-01  4.04157274e-01  1.38040520e+00  1.35604759e+00]
 [ 3.23316871e-01 -8.37820283e-01  4.97553612e-03  6.55014303e-01
   1.32729305e+00  1.16000356e+00  3.83208526e-01 -6.97904987e-02]
 [-1.34683091e+00 -5.55181626e-01  1.24728130e+00  1.07550358e+00
   8.77608696e-04  5.40328501e-01  4.51671903e+00  2.64753928e+00]]",30206.77859244208,0.20800624045812507,2496.762598160925,30206.778592442086
10,[6 1 3 ... 6 6 6],"[[-0.68950774 -0.95820794 -0.8080817   0.67986932 -0.33153476  0.13169951
   1.55727383  1.75847274]
 [-0.46597056  1.7681785   0.29835814  0.66770208  1.18821133  0.28983646
   3.05606646  1.25263   ]
 [-1.06330207  1.32706386  0.52733503 -0.30784704  1.2336448   0.60217076
   0.26286627  2.10441998]
 [ 1.37919852 -0.81821847 -0.36437394  0.78058767  0.65102632  0.13755555
   1.82554542  1.12985828]
 [ 0.16709953  2.43378557 -0.84285368  0.13041579  0.39694285  0.90261407
  -0.21950024  1.82753804]
 [-0.09369472  0.03066771  0.27654068  0.66999531  1.31850034  0.5937892
  -0.20164551  0.253885  ]
 [-0.02070235 -0.40179945 -0.31556008  0.721022    0.73328809  0.76436675
   6.40403432  1.11190996]
 [-0.32500594 -0.2398317   2.05840576  1.07097882  0.21010821  0.52872713
   2.21587272  0.80835189]
 [ 0.01350768 -0.83931722 -0.76739027  0.66040504  1.18533746  1.56925968
  -0.06573711 -0.42462931]
 [ 0.63360652 -0.73219111 -0.91667548  0.00898618  1.5943293   0.46879485
   0.56150925  1.700944  ]]",37324.31731569786,0.13514708303978967,1736.794769922671,37324.3173156978
10,[5 7 1 ... 4 5 4],"[[-3.15191196e-01  1.54561619e+00 -2.10102923e+00  1.09194118e+00
   1.21426121e+00  1.06421520e+00  2.69505476e+00  1.59721879e+00]
 [-5.75632474e-01 -8.14881074e-01 -1.12293462e+00  1.35534408e-01
   4.15591672e-03  2.65925400e-01  1.31939330e+00  1.58917101e+00]
 [ 1.00459971e+00  2.34507076e-01  6.60258431e-01  9.07893227e-01
   7.59449405e-01  3.23108267e-02  2.99238114e+00  5.13973382e-01]
 [-5.79123841e-01  3.30732859e+00  1.77218552e+00 -6.42987197e-01
   2.86199142e-01  1.40979603e+00  8.51291864e+00  2.08113052e+00]
 [ 3.22037675e-02  4.14879402e-01 -4.36492413e-01  8.46229586e-01
   1.15341675e+00  7.08463458e-01  5.23915380e+00  1.20484207e+00]
 [-7.83426458e-01 -6.66598234e-01  1.06064914e+00  8.17334908e-01
   4.21369716e-01 -4.43262694e-01  4.79873383e+00  1.65298475e+00]
 [-4.73831826e-01 -1.16675038e+00  3.05540127e+00  1.92989185e-01
   2.56648654e-01  7.12864858e-01  3.91630240e+00  1.30093110e+00]
 [-1.22809749e+00  2.05203136e+00  6.37564826e-02  3.50156021e-01
   1.44626488e+00  8.24873411e-01  3.10508490e+00  3.04090155e-02]
 [ 7.95200938e-01  1.25334523e+00  6.26021623e-02  7.83061019e-01
   9.25575533e-01  1.20720044e+00  2.64832575e-01  6.48859623e-02]
 [-4.88514089e-01  1.78733675e+00 -7.99615134e-01  1.39628387e+00
  -5.81608340e-01  1.22786286e+00  3.56773393e+00  2.08785010e+00]]",42126.243044428615,0.1650762769756514,1720.915693359979,42126.24304442872
10,[3 6 6 ... 3 3 6],"[[ 1.85059391e+00 -8.42791823e-01  5.43383186e-03  1.17783454e+00
   1.09411419e+00  2.63137434e-01  7.50127769e+00  1.06321478e+00]
 [-3.48156012e-01  1.02443133e+00 -8.18802892e-01 -1.75279743e-01
   6.04075628e-01  1.35794807e+00  6.28750422e+00  2.23497469e+00]
 [-5.16515858e-01  2.06035912e+00  8.84998073e-01  9.42626572e-01
   1.35103169e-01  1.05587696e+00  3.50226691e+00  2.57066127e+00]
 [-1.05544041e+00 -7.07577406e-02  5.38678689e-01  7.62642016e-01
   1.32882023e-01  2.59235855e-01  4.83537695e+00  2.20293706e+00]
 [-2.64151725e-01  8.74934686e-02 -7.90434944e-01  5.68524516e-01
   1.80225213e-01  7.32298500e-01  6.25765276e-01  2.31977211e+00]
 [-7.09862518e-01  5.07739012e-01  2.17941980e-01  9.66764005e-01
   1.28355977e+00  4.45758359e-01  1.08056284e-01  2.27764402e-01]
 [ 7.90512001e-01 -3.87652081e-01 -2.07759592e-01  4.79838086e-01
   1.05244428e+00  1.62357847e-01  1.98008421e+00  3.75456214e-01]
 [ 1.12437343e+00 -1.52511176e-02 -7.34442098e-02  1.02710080e+00
   9.17692064e-01  7.60787042e-01 -1.01583713e-01 -2.51873792e-01]
 [ 1.02843611e-01  2.47246315e+00  2.45300717e-01  1.42559189e+00
   7.01060196e-01  1.00656553e+00  2.93226964e-01  2.22273045e+00]
 [ 2.90209744e-01 -2.83684521e-01 -6.84177971e-01  8.47372375e-01
   8.38425704e-02  1.11490868e+00 -2.66942728e-01  2.06189402e+00]]",30926.611586023413,0.18698443122751057,2266.961845792445,30926.61158602344
10,[9 1 3 ... 2 9 8],"[[-0.71532807 -0.76318571  1.1982889  -0.91795272 -0.38093548  1.04299332
   2.1139252   1.50397703]
 [ 0.38432775 -0.17921602  0.09305313  0.76704497  1.04325075  1.01767978
   0.1395727   0.19034946]
 [ 0.95979595  0.10410563 -0.57631004  0.11936208  1.31387827  0.74985635
   5.97211453  1.66904459]
 [ 0.41391573 -0.11492258 -0.1961737  -0.26447053  1.24071347  1.23956092
   0.87991627  2.01326126]
 [-0.41442976  1.04425343 -1.06886728  1.10893136 -0.36002528  0.56752683
   3.18675214  1.72764405]
 [-1.68159824  1.07211431  1.42855814  0.972564   -0.45718127  0.3810722
   0.21575717  1.18418572]
 [ 0.08790323 -0.98432859 -0.93073554  0.68866377  0.49087443  1.43333923
   0.03172166  1.95280741]
 [-0.26681195  1.84608206 -0.62216695  0.43057878  0.44062784  0.6184203
   0.80188967  1.81388674]
 [-0.21857212  0.3449106   0.63114404  0.75578269  0.9731973   0.58006466
   4.01017935  0.42419483]
 [-0.86452476  0.0211143   0.67185184  1.05471677 -0.28008717 -0.07059162
   5.30793954  1.81162726]]",30302.54486024655,0.21776808936455166,2256.154031751282,30302.544860246537
10,[4 3 1 ... 4 4 1],"[[-1.05660719  2.18868372 -0.16940727  1.29283419  0.11533164  0.60449395
   5.29374227  1.54315706]
 [-0.09834658 -0.23421094 -0.38592421  0.91433309  0.92470318  0.85895551
   3.0045513   1.82426263]
 [ 1.08124698 -0.25977931 -0.02763189 -0.02825523  1.15469743  0.61073314
   0.22912477 -0.0764459 ]
 [-1.18236507  0.94632063 -0.61719212  0.32104008  2.00120244 -0.29291712
   0.91281333  0.62118311]
 [-1.3101857  -0.73864259  0.64532481  0.22852619  0.14428217  0.18775521
   4.77141313  2.03967321]
 [-1.58513743 -0.18515031  1.49098704  0.53188185 -0.15974134  1.66565504
   0.50462943  2.06959053]
 [ 0.31230056  0.70627451 -1.30519333  0.53914948  0.12495192  1.29935137
   0.07174965  2.27627642]
 [ 1.19916111 -0.51160171 -0.2095077   0.82143094  1.04894899 -0.14626458
   5.48099171  1.2929327 ]
 [ 0.09481142  1.24798245 -0.79574658  0.12787791 -0.17881887 -0.01978252
   3.03261039  2.32688735]
 [ 0.26173028 -0.18917309  0.77703182  0.77732867  0.66689125  0.49967104
   0.0587757   0.44732896]]",32556.707950084157,0.19099133713087435,2178.082133149027,32556.707950084157
10,[5 4 4 ... 5 2 4],"[[ 1.26456478 -0.53941378 -0.39099292  0.75370195  0.61972967  0.63656236
   7.5234704   1.83409167]
 [-1.35175169  0.88507732  1.86307281  0.3119615   0.03198815  0.24940355
   4.62670935  1.72085384]
 [-1.10051101  0.21466385  0.15339186 -0.34447665 -0.20020351  0.07168918
   4.7007461   1.65330816]
 [-1.72377744 -0.40228859  0.4342133  -1.07125365 -0.16102563  0.9512456
   4.00870248  1.22130032]
 [ 0.3865698  -0.32374935 -0.55867886  1.06111163  0.99457353  0.53296962
   3.06068547  1.25766871]
 [-0.89715366 -0.78141271 -0.58079559  1.45368163 -0.52944218  0.46485692
   5.3769617   1.67805786]
 [-0.78540078  2.2127004  -0.01783674  0.90326078  0.47412857  1.20565021
   5.21728606  2.18837363]
 [ 0.0921668   1.44388568 -0.634081   -0.44443793  0.73570789  0.81748817
  -0.32034364  0.43730817]
 [ 0.20796514 -0.5045436  -0.46432609  0.69726539  0.31327728  1.10513262
  -0.15882592  1.46212473]
 [ 0.79317665 -0.4702326   0.99681062  0.86064415  0.96559598  0.36040424
   0.14729708  0.26299088]]",31095.812742939797,0.14699979342321695,2175.203775060078,31095.812742939743
10,[9 2 2 ... 4 9 9],"[[-1.16783417e+00  1.60809693e+00  1.59360733e+00  1.60791767e+00
   2.27805578e-01  4.31248476e-01  4.80031122e+00  1.26637690e+00]
 [-9.26374476e-01  9.57436540e-01  2.01899376e+00  1.06279613e+00
   3.47068886e-01  1.46576207e+00  8.43211270e-01  2.04768387e+00]
 [ 1.86268121e-01 -6.87801852e-02 -3.99041273e-01  7.55364884e-01
   1.10026334e+00  8.70781109e-01  6.63424399e-01  7.79663381e-01]
 [-3.42639576e-01 -3.00031117e-01 -4.92083936e-01  2.69326566e-01
   1.23444516e-01  7.70026927e-01  3.14246114e-01  2.18917662e+00]
 [ 2.26198902e-01 -9.55903195e-01 -4.34441022e-01 -1.25699798e-03
   9.96588859e-01  1.04156962e-01  3.99855796e+00  1.89377710e+00]
 [ 6.99951941e-01 -8.76999394e-01  1.82764999e-01  1.15458547e-01
   5.75317966e-01  3.98264721e-01  4.09607169e+00  2.48085277e+00]
 [ 1.15254441e+00  1.69359305e-01 -9.66078063e-01  4.49877899e-01
   1.67268599e+00  6.37191048e-01  6.89345778e+00  1.52259808e+00]
 [-1.59624748e-01  1.89650269e+00 -1.56945837e+00  8.68478289e-02
   1.25860584e-01  2.78108562e-02  5.03734879e+00  1.72892831e+00]
 [-9.83881690e-01  2.86092789e+00  6.50872778e-01  5.62510707e-01
  -2.52744989e-01  1.10006751e+00 -3.21389604e-01  2.71435466e+00]
 [-8.12002989e-01 -2.26212737e-01  4.38884715e-01  1.04177328e+00
   3.70657027e-01  5.56073646e-01  4.52185035e+00  1.83680086e+00]]",32745.62988130736,0.17403939267911103,2026.9413205623057,32745.62988130748
10,[9 4 3 ... 9 9 9],"[[ 0.33132455 -0.36174667  1.36020103  1.54269839  0.48630422 -0.61445175
   7.36518941  2.38369649]
 [-0.06453673  2.99066927  0.36016699  0.53766526  0.18111061  1.06191874
   0.45456243  2.3081309 ]
 [ 0.1129516   0.44033433  0.3288658   0.23692751  0.56873083  0.47755756
   7.16195541  1.50152173]
 [-0.24054251  0.47172888 -0.79683448  0.85762326  0.34002686  1.00082786
   1.34324901  1.93721081]
 [-0.36936369 -0.13182704  0.66807724 -0.20933946  1.77123743 -0.48721928
   2.04044498 -0.21752202]
 [-1.46809812  3.35167275 -1.45256804  0.5728436  -0.27034976  1.98125171
  -0.29683359  2.10117409]
 [-0.01901562 -1.37096885  1.45903017  0.20916251  1.3732703   1.75447617
   0.83276161  1.54004783]
 [ 0.56330958 -0.0654672   0.17575427  0.88883929  0.7231486   0.70373686
   0.04661395  1.34311398]
 [-0.16593283 -0.44842783  1.59158602 -0.29254529  1.05964094  0.87016092
   0.39054372 -0.04802297]
 [-0.85827719 -0.22085756  0.33110139  0.32648066  0.22905254  0.40939162
   4.50416431  1.66403788]]",36571.24284606924,0.12258304291603023,1744.8502413556366,36571.242846069166
10,[0 9 8 ... 7 0 7],"[[-0.48473333  0.01797041  0.84106195  0.42037269  0.07978962  0.23037639
   4.4947764   1.68829252]
 [-1.35256943 -1.04853306 -0.75127459  1.31052567 -0.77176844  0.53620219
   0.26019829  1.64268634]
 [-0.704164   -0.57739922  0.52201968  0.48748614  0.42687257  0.62454321
   1.08846231  1.89088943]
 [ 1.42546199 -0.96275603  0.57459071 -0.19370448  0.93747222  1.64999161
  -0.02973943  0.41334882]
 [-0.45471564 -0.03407733  1.40814293  0.47317372  0.02483107  0.76211646
  -0.44489596  2.49791398]
 [ 1.9236057   0.01105825 -0.04975774  0.39408066  1.03174373  0.6473147
   7.12889684  1.58102405]
 [ 0.54466363  0.22023296 -0.93063215  0.48657922  0.10300619  0.66039872
   0.37292102  2.13445801]
 [-0.58401978 -0.88742488 -1.23346889  0.78115402  0.39183373  0.7529883
   3.12406339  1.59050755]
 [ 2.34473413 -1.11446119 -1.21008204  0.59249777  1.15401818  0.32329929
   3.63686806  1.67672115]
 [-0.1620858   0.09926859  0.00883708  0.35874519  1.02602709  0.23146857
  -0.22411616  0.11002117]]",32688.17862463746,0.12075420873709744,1933.0339178567453,32688.178624637643
10,[8 0 0 ... 3 3 0],"[[ 0.42636793 -0.5208657  -0.298475    1.26974908  0.97795358  0.58796582
   3.09243745  0.63282191]
 [ 1.86555534 -0.4052498  -0.5470193   0.58183475  0.75270517  0.38878372
   6.88799647  1.25423178]
 [-0.63501643 -0.72009931  0.70221834  0.38329409  0.46499068  0.53102841
   1.03719664  1.61794118]
 [-0.59644414  0.44923226  0.89394562 -0.35128813  0.02033128  0.66421358
   5.21349726  1.72086706]
 [ 0.16027372  0.64599584 -0.85929605  0.68746339  0.39759666  0.61689983
   0.28239287  2.15198543]
 [-0.79716044 -0.95495196 -0.34316604  0.2001398   0.87611093  0.35468092
  -0.34948697  0.23133302]
 [-1.24366285 -0.31036774  0.69901968 -0.50684445 -0.18528927 -0.80643177
   4.67352186  1.80440065]
 [ 0.68925123 -0.73225052  0.39932827  0.79819034  1.28982475  1.08765505
   0.06161155  0.2318684 ]
 [-1.24603821 -0.2678032   1.77358562  0.46667025  0.09953076 -0.22805805
   5.10415176  1.83315792]
 [-0.17788056 -0.21824474 -0.70274978  0.1911449   0.06332278  1.59618117
   7.96400087  1.71186619]]",29617.069147404494,0.13756922935308,2257.9660651629333,29617.06914740469
10,[5 9 9 ... 7 5 9],"[[ 3.36569401e-01 -5.82141019e-01  8.75083431e-02  7.58905281e-01
   9.41578978e-01  9.96355008e-01 -1.57998026e-01  1.39975958e+00]
 [ 4.46997041e-03  1.90372242e+00  5.57446091e-01  8.28860644e-01
   4.25960975e-01  7.28417080e-01  2.70725858e-01  7.66665652e-02]
 [ 1.72615550e+00 -2.70007284e-01 -3.78231674e-01  5.92872807e-01
   1.16685085e+00  6.76965758e-01  6.79015627e+00  7.97677516e-01]
 [-1.54015116e+00 -7.08280713e-01  4.63866446e-01  9.86645012e-01
  -3.44039403e-01 -4.11669262e-02  7.57662905e+00  2.14644443e+00]
 [-6.93477634e-01  3.81543470e-01  2.44135686e-02  7.44963572e-01
   3.26354777e-01  1.07118393e+00  1.21267359e+00  1.96229611e+00]
 [-1.10911893e+00  6.50625494e-01  4.27333915e-01  5.42954599e-01
   1.57848550e-01  2.41407606e-01  4.55919790e+00  2.75188394e+00]
 [-5.77713839e-01  2.76348264e+00  9.51598278e-01 -8.62464306e-01
  -5.78729978e-01  1.92763157e-01  2.89793438e+00  1.97937626e+00]
 [-4.33393574e-01  1.32555797e+00 -7.19177794e-01 -6.31849528e-01
   4.75468705e-01  7.30055049e-01  5.99333078e+00  1.52326407e+00]
 [-5.33507848e-01  1.60648541e+00 -8.06729362e-01  1.20039890e+00
   9.67489793e-01  2.24534567e-01 -6.55988201e-01  2.31191308e+00]
 [ 5.55117783e-01 -3.09039397e-01  9.47733168e-02  6.10123818e-01
   9.49338385e-01  9.68458373e-01  3.29470427e+00  3.69881656e-01]]",30618.436518605402,0.22387455555046115,2275.4465810518395,30618.43651860541
